path,sentence
1_Mose_9_75.wav,a wɔwɔ asase yi so ntam no
1_Mose_9_76.wav,"Enti, Onyankopɔn ka kyerɛɛ Noa sɛ"
1_Mose_9_77.wav,Yei ne apam a
1_Mose_9_78.wav,me ne abɔdeɛ biara a nkwa wɔ mu a
1_Mose_9_79.wav, wɔwɔ asase yi so ayɛ no ho nsɛnkyerɛnneɛ
1_Mose_9_80.wav,Noa Mmammarima
1_Mose_9_81.wav,Yeinom ne Noa mmammarima a wɔfiri adaka no mu baeɛ
1_Mose_9_82.wav,Sem
1_Mose_9_83.wav,Ham ne Yafet
1_Mose_9_84.wav,Ham na ɔwoo Kanaan
1_Mose_9_85.wav,Yeinom ne Noa mmammarima
1_Mose_9_86.wav,Wɔn mu na nnipa a
1_Mose_9_87.wav,wɔahwete wɔ asase so nyinaa firi baeɛ
1_Mose_9_88.wav,Noa yɛ okuafoɔ a ɔdii ɛkan
1_Mose_9_89.wav,Ɔyɛɛ bobefuo
1_Mose_9_90.wav,"Ɛda bi, ɔnom bobesa no bi"
1_Mose_9_91.wav,ɛboroeɛ
1_Mose_9_92.wav,na ɔdaa ne ntomadan mu adagya
1_Mose_9_93.wav,Ham a ɔwoo Kanaan no
1_Mose_9_94.wav,kɔtoo nʼagya Noa sɛ
1_Mose_9_95.wav,ɔda adagya
1_Mose_9_96.wav,Ɔfirii hɔ no
1_Mose_9_97.wav,ɔkɔbɔɔ ne nuammarima baanu no
1_Mose_9_98.wav,amaneɛ
1_Mose_9_99.wav,"Enti, Sem ne Yafet"
1_Mose_9_100.wav,faa atadeɛ de guu wɔn mmati so
1_Mose_9_101.wav,kɔɔ nkyirinkyire
1_Mose_9_102.wav,de kɔkataa wɔn agya adagya so
1_Mose_9_103.wav,Na wɔn ani nkyerɛ wɔn agya enti
1_Mose_9_104.wav,wɔanhunu nʼadagya mu
1_Mose_9_105.wav,Ɛberɛ a Noa ani so tetee no
1_Mose_9_106.wav,na ɔhunuu deɛ ne kaakyire no ayɛ no
1_Mose_9_107.wav,"ɔkaa sɛ,"
1_Mose_9_108.wav,Nnome nka Ham asefoɔ a wɔyɛ Kanaanfoɔ
1_Mose_9_109.wav,Wɔbɛyɛ wɔn nuanom mu nkoa mu nkoa
1_Mose_9_110.wav,Noa kaa bio sɛ
1_Mose_9_111.wav,Me nhyira a ɛfiri Awurade
1_Mose_9_112.wav,"me Onyankopɔn, nkyɛn no nka Sem"
1_Mose_9_113.wav,Kanaan nyɛ Sem akoa
1_Mose_9_114.wav,Onyankopɔn ntrɛ Yafet ase
1_Mose_9_115.wav,ɛne nʼasase mu
1_Mose_9_116.wav,Yafet ntena Sem ntomadan mu
1_Mose_9_117.wav,na Kanaan nyɛ nʼakoa
1_Mose_9_118.wav,Nsuyire no akyiri no
1_Mose_9_119.wav,Noa tenaa ase mfie ahasa ne aduonum
1_Mose_9_120.wav,Noa dii mfie
1_Mose_9_121.wav,aha nkron ne aduonum
1_Mose_9_122.wav,ansa na ɔrewu
1_Mose_10_1.wav,mose nnwoma a ɛdikan
1_Mose_10_2.wav,ɛtire du
1_Mose_10_3.wav,Noa Awoɔ Ntoatoasoɔ
1_Mose_10_4.wav,Yeinom ne Noa mmammarima
1_Mose_10_5.wav,"Wɔn ne Sem,"
1_Mose_10_6.wav,Ham ne Yafet asefoɔ
1_Mose_10_7.wav,Wɔwowoo mmammarima nsuyire no akyiri.
1_Mose_10_8.wav,Yafet Asefoɔ
1_Mose_10_9.wav,Yafet asefoɔ nie
1_Mose_10_10.wav,"Gomer, Magog, Media, Yawan, Tubal, Mesek ne Tiras. Gomer asefoɔ nie:  ne Togarma"
1_Mose_10_11.wav,Yawan asefoɔ nie
1_Mose_10_12.wav,"Elisa, Tarsis, Kitim ne Rodanim."
1_Mose_10_13.wav,Na wɔn asefoɔ bɛyɛɛ ɛpo so adwumayɛfoɔ wɔ nsase ahodoɔ so a
1_Mose_10_14.wav, na abusuakuo biara ka ne kasa nko.
1_Mose_10_15.wav,Ham Asefoɔ
1_Mose_10_16.wav, Ham asefoɔ nie
1_Mose_10_17.wav,"Kus, Misraim, Put ne Kanaan"
1_Mose_10_18.wav,Kus asefoɔ nie
1_Mose_10_19.wav,"Seba, Hawila, Sabta,"
1_Mose_10_20.wav,Raama ne Sabteka.
1_Mose_10_21.wav,na Raama asefoɔ nso ne
1_Mose_10_22.wav,Saba ne Dedan
1_Mose_10_23.wav,Kus woo Nimrod
1_Mose_10_24.wav,Na Nimrod bɛyɛɛ ɔkofoɔ kɛseɛ wɔ asase so
1_Mose_10_25.wav,Na ɔyɛ ɔbɔmmɔfoɔ kɛseɛ a Awurade ahyira no
1_Mose_10_26.wav,na wɔbɔ ne din ka asɛm
1_Mose_10_27.wav,"Na obiara a ɔyɛ akokoɔdurusɛm no,"
1_Mose_10_28.wav,wɔde no toto Nimrod a na ɔyɛ ɔbɔmmɔfoɔ kɛseɛ a Awurade ahyira no no ho
1_Mose_10_29.wav,Nʼahennie hyɛɛ aseɛ wɔ
1_Mose_10_30.wav," Babilonia, Erek, Akad ne Kalne"
1_Mose_10_31.wav,a na nyinaa wɔ Sinear asase so.
1_Mose_10_32.wav,Ɔfirii saa asase no so trɛɛ nʼahennie mu kɔɔ Asiria
1_Mose_10_33.wav,kɔkyekyeree Ninewe
1_Mose_10_34.wav,"Rehobot-Ir, Kala ne Resen a ɛda Ninewe ne Kala ntam"
1_Mose_10_35.wav,ɛno na ɛyɛ kuro kɛseɛ wɔ saa ahemman no mu
1_Mose_10_36.wav,Na Misraim woo
1_Mose_10_37.wav,"Ludfoɔ, Anamfoɔ, Lehabfoɔ, Naftuhfoɔ, Patrusfoɔ, Kasluhfoɔ ne Kaftorfoɔ"
1_Mose_10_38.wav,a wɔyɛ Filistifoɔ agyanom
1_Mose_10_39.wav,Na Kanaan woo nʼabakan Sidon
1_Mose_10_40.wav,ne Het
1_Mose_10_41.wav," Yebusifoɔ, Amorifoɔ, ne Girgasifoɔ, Hewifoɔ, Arkifoɔ, Sinifoɔ, Arwadfoɔ, Semarifoɔ ne Hamatifoɔ"
1_Mose_10_42.wav,"Akyire yi,"
1_Mose_10_43.wav,Kanaanfoɔ mmusua no peteeɛ
1_Mose_10_44.wav,Kanaan nsase
1_Mose_10_45.wav,ahyeɛ trɛ firii Sidon kɔduruu
1_Mose_10_46.wav,Gerar de kɔsii Gasa
1_Mose_10_47.wav,"kɔduruu Sodom ne Gomora,"
1_Mose_10_48.wav,"Adma, Seboim de kɔsi Lasa"
1_Mose_10_49.wav,Yeinom ne Ham asefoɔ a
1_Mose_10_50.wav,"wɔn mmusuakuo, wɔn kasa"
1_Mose_10_51.wav,wɔn nsase ne wɔn aman da wɔn adi.
1_Mose_10_52.wav,Sem Asefoɔ
1_Mose_10_53.wav,Sem a na ne nua panin yɛYafet
1_Mose_10_54.wav,no nso woo mmammarima.
1_Mose_10_55.wav, Sem nananom ne Eber mma.
1_Mose_10_56.wav, Sem asefoɔ nie
1_Mose_10_57.wav,"Elam, Asur, Arfaksad, Lud ne Aram"
1_Mose_10_58.wav,Aram asefoɔ nie
1_Mose_10_59.wav,"Us, Hul, Geter ne Mas"
1_Mose_10_60.wav,Na Arfaksad woo Sela
1_Mose_10_61.wav,ɛnna Sela woo Eber
1_Mose_10_62.wav,Eber woo mmammarima baanu
1_Mose_10_63.wav,Abakan no din de Peleg
1_Mose_10_64.wav,a asekyerɛ ne
1_Mose_10_65.wav,"“nkyekyɛmu” ɛfiri sɛ,"
1_Mose_10_66.wav,ne berɛ so na nnipa a wɔwɔ ewiase mu kyekyɛ kɔɔ kasa ahodoɔ mu
1_Mose_10_67.wav,na wɔbɔ hweteeɛ
1_Mose_10_68.wav,Nʼakyiri ba no din de Yoktan
1_Mose_10_69.wav,"Yoktan woo Almodada, Selef, Hasarmawet,"
1_Mose_10_70.wav,"Yera, Hadoram, Usal, Dikla"
1_Mose_10_71.wav,"Obal, Abimael, Seba, Ofir, Hawila ne Yobab"
1_Mose_10_72.wav,Asase a wɔte so no trɛ firi
1_Mose_10_73.wav, Mesa kɔsi Sefar
1_Mose_10_74.wav,ɔmantam a ɛda bepɔ so wɔ apueeɛ fam no
1_Mose_10_75.wav,Yeinom ne Sem mmammarima
1_Mose_10_76.wav,sɛdeɛ wɔn mmusua ɛne wɔn kasa
1_Mose_10_77.wav,wɔn nsase ɛne wɔn
1_Mose_10_78.wav,amanaman te no.
1_Mose_10_79.wav, Yeinom ne Noa mmammarima mmusua
1_Mose_10_80.wav,sɛdeɛ wɔn awoɔ ntoatoasoɔ te wɔ wɔn amanaman mu
1_Mose_10_81.wav,Na ɛfiri yeinom mu na nsuyire no akyiri amanaman petee asase so.
